request_time	start_time	cash_no	card	shoppingsize	queuelen	taken_time	user_login
2012-04-16 00:45:01	2012-3-31 16:50:18	0	4	2	93	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:45:01	2012-3-31 16:42:34	1	2	0	47	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:05	2012-3-31 16:59:30	0	1	2	122	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:06	2012-3-31 16:53:29	1	4	3	242	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:06	2012-3-31 16:49:24	1	4	1	52	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:08	2012-3-18 16:2:10	0	3	0	41	146	HTC Vision
2012-04-16 00:46:08	2012-3-18 15:57:18	0	3	1	128	145	HTC Vision
2012-04-16 00:46:08	2012-3-31 17:6:50	0	3	1	37	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:08	2012-3-31 17:1:36	1	3	2	1	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:08	2012-3-31 16:40:31	1	4	1	65	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:08	2012-3-31 16:41:47	1	2	2	56	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:08	2012-3-31 17:0:8	1	2	1	108	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:08	2012-3-31 17:2:46	0	3	3	192	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:08	2012-3-18 16:0:31	0	2	0	50	145	HTC Vision
2012-04-16 00:46:08	2012-3-31 17:3:1	1	2	1	80	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:10	2012-3-31 17:8:30	1	4	2	107	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:10	2012-3-31 17:6:42	0	3	1	46	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:11	2012-3-31 17:5:55	1	3	1	62	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:11	2012-3-31 17:8:56	1	3	2	117	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:11	2012-3-31 17:4:51	0	3	2	86	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:12	2012-3-18 15:42:10	0	4	1	102	146	HTC Vision
2012-04-16 00:46:12	2012-3-18 15:59:4	1	1	0	52	147	HTC Vision
2012-04-16 00:46:13	2012-3-18 15:41:34	1	4	0	65	145	HTC Vision
2012-04-16 00:46:13	2012-3-18 16:3:52	1	2	0	36	145	HTC Vision
2012-04-16 00:46:13	2012-3-18 15:40:23	1	5	1	88	146	HTC Vision
2012-04-16 00:46:13	2012-3-31 17:9:1	0	3	1	23	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:13	2012-3-31 17:6:11	1	4	3	188	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:46:18	2012-3-18 16:3:20	0	2	0	28	146	HTC Vision
2012-04-16 00:47:36	2012-3-31 16:34:37	1	3	3	231	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:47:36	2012-3-31 16:47:24	1	4	1	104	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:47:36	2012-3-31 16:48:43	0	2	0	35	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:47:36	2012-3-31 16:39:25	1	4	3	250	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:47:36	2012-3-31 16:40:50	0	3	1	18	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:47:36	2012-3-31 16:39:10	1	4	2	245	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:47:36	2012-3-31 16:29:39	0	2	1	26	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:47:36	2012-3-31 16:40:0	0	3	2	48	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:47:36	2012-3-31 16:48:28	1	3	1	61	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:47:36	2012-3-31 16:32:28	1	3	3	212	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:47:36	2012-3-31 16:45:38	0	4	1	50	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:47:36	2012-3-31 16:45:36	1	4	2	177	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:48:34	
2012-04-17 09:36:16	
2012-04-17 13:01:28	2012-4-10 17:17:36	0	2	1	27	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:28	2012-3-18 15:56:59	0	3	0	34	146	HTC Vision
2012-04-17 13:01:28	2012-3-18 15:42:10	0	4	1	102	146	HTC Vision
2012-04-17 13:01:28	2012-3-18 15:53:28	0	1	0	64	145	HTC Vision
2012-04-17 13:01:28	2012-3-18 0:1:36	1	0	1	10	1	HTC Vision
2012-04-17 13:01:28	2012-3-18 15:38:21	0	3	1	88	145	HTC Vision
2012-04-17 13:01:28	2012-3-18 15:47:59	1	2	1	119	145	HTC Vision
2012-04-17 13:01:28	2012-3-18 15:59:11	0	2	0	48	146	HTC Vision
2012-04-17 13:01:28	2012-4-10 17:14:45	0	2	1	77	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:28	2012-3-18 15:39:16	0	4	0	26	145	HTC Vision
2012-04-17 13:01:28	2012-3-31 16:11:51	0	4	1	28	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:28	2012-3-31 16:11:22	0	4	1	47	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:28	2012-3-18 15:52:20	0	2	0	57	145	HTC Vision
2012-04-17 13:01:28	2012-3-18 15:45:16	1	1	0	37	146	HTC Vision
2012-04-17 13:01:28	2012-3-31 16:15:41	0	3	3	262	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:28	2012-3-18 15:59:4	1	1	0	52	147	HTC Vision
2012-04-17 13:01:28	2012-3-18 15:59:4	1	3	0	95	145	HTC Vision
2012-04-17 13:01:29	2012-3-18 15:45:56	0	1	0	79	145	HTC Vision
2012-04-17 13:01:29	2012-3-18 15:51:18	1	2	1	157	145	HTC Vision
2012-04-17 13:01:29	2012-3-18 15:57:18	0	3	1	128	145	HTC Vision
2012-04-17 13:01:29	2012-3-18 15:46:18	0	0	0	58	146	HTC Vision
2012-04-17 13:01:29	2012-3-18 15:38:54	0	3	1	33	146	HTC Vision
2012-04-17 13:01:29	2012-3-31 16:4:1	1	3	2	138	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-18 15:59:41	0	3	0	36	145	HTC Vision
2012-04-17 13:01:29	2012-4-10 17:16:1	0	2	2	99	2	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-18 15:43:1	0	3	0	85	145	HTC Vision
2012-04-17 13:01:29	2012-3-31 16:15:5	0	2	2	113	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-18 16:1:47	1	4	2	69	145	HTC Vision
2012-04-17 13:01:29	2012-4-10 17:17:9	1	2	3	144	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-31 16:18:0	0	3	2	46	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-18 15:41:34	1	4	0	65	145	HTC Vision
2012-04-17 13:01:29	2012-4-10 17:15:26	0	2	1	60	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-18 15:44:31	1	2	1	92	146	HTC Vision
2012-04-17 13:01:29	2012-4-10 17:13:27	0	2	1	103	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-18 15:44:35	1	2	0	93	145	HTC Vision
2012-04-17 13:01:29	2012-3-18 15:40:28	0	5	0	67	145	HTC Vision
2012-04-17 13:01:29	2012-4-10 17:14:26	0	3	1	72	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-31 16:1:39	0	4	1	54	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-18 15:54:41	1	2	0	56	145	HTC Vision
2012-04-17 13:01:29	2012-3-31 16:17:21	1	3	2	35	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-18 16:0:31	0	2	0	50	145	HTC Vision
2012-04-17 13:01:29	2012-3-31 16:28:31	0	3	2	151	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-31 16:29:11	0	3	0	34	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-31 16:26:47	1	4	1	43	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:29	2012-3-31 16:13:11	0	3	1	77	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:01:30	2012-3-18 15:48:37	0	2	0	35	145	HTC Vision
2012-04-17 13:01:30	2012-3-31 16:11:15	1	2	2	105	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:03:23	
2012-04-17 13:04:21	
2012-04-17 13:04:43	2012-3-18 15:42:10	0	4	1	102	146	HTC Vision
2012-04-17 13:04:43	2012-3-18 15:47:59	1	2	1	119	145	HTC Vision
2012-04-17 13:04:43	2012-3-18 15:47:4	0	0	0	46	146	HTC Vision
2012-04-17 13:04:43	2012-3-18 16:3:50	0	2	0	30	146	HTC Vision
2012-04-17 13:04:43	2012-3-31 16:7:6	0	4	1	49	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:04:43	2012-3-18 15:57:18	0	3	1	128	145	HTC Vision
2012-04-17 13:04:43	2012-3-18 16:2:10	0	3	0	41	146	HTC Vision
2012-04-17 13:04:43	2012-3-18 15:42:56	0	3	1	44	146	HTC Vision
2012-04-17 13:04:43	2012-3-18 16:1:47	1	4	2	69	145	HTC Vision
2012-04-17 13:04:43	2012-3-18 15:44:35	1	2	0	93	145	HTC Vision
2012-04-17 13:04:43	2012-3-18 15:39:16	0	4	0	26	145	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:46:18	0	0	0	58	146	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:52:20	0	2	0	57	145	HTC Vision
2012-04-17 13:04:44	2012-3-18 0:1:36	1	0	1	10	1	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:48:37	0	2	0	35	145	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:40:28	0	5	0	67	145	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:38:21	0	3	1	88	145	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:51:18	1	2	1	157	145	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:43:1	0	3	0	85	145	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:54:41	1	2	0	56	145	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:56:59	0	3	0	34	146	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:45:16	1	1	0	37	146	HTC Vision
2012-04-17 13:04:44	2012-3-18 16:4:17	0	1	0	20	146	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:59:11	0	2	0	48	146	HTC Vision
2012-04-17 13:04:44	2012-3-31 16:4:6	1	4	1	58	17	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:04:44	2012-3-18 15:45:56	0	1	0	79	145	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:44:31	1	2	1	92	146	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:58:22	0	3	1	81	146	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:59:4	1	1	0	52	147	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:38:54	0	3	1	33	146	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:59:41	0	3	0	36	145	HTC Vision
2012-04-17 13:04:44	2012-3-18 16:0:31	0	2	0	50	145	HTC Vision
2012-04-17 13:04:44	2012-3-18 15:41:34	1	4	0	65	145	HTC Vision
2012-04-17 13:04:44	2012-3-18 16:3:20	0	2	0	28	146	HTC Vision
2012-04-17 13:04:45	2012-3-18 15:59:4	1	3	0	95	145	HTC Vision
2012-04-17 13:04:45	2012-3-18 16:11:51	1	2	0	260	147	HTC Vision
2012-04-17 13:04:45	2012-3-18 16:12:51	0	2	0	55	147	HTC Vision
2012-04-17 13:04:45	2012-3-18 15:40:23	1	5	1	88	146	HTC Vision
2012-04-17 13:04:45	2012-3-18 16:17:4	0	4	0	68	169	HTC Vision
2012-04-17 13:04:45	2012-3-18 16:18:20	0	3	0	72	169	HTC Vision
2012-04-17 13:04:45	2012-3-18 16:2:49	0	3	0	35	146	HTC Vision
2012-04-17 13:04:46	2012-3-18 16:8:9	0	2	0	49	145	HTC Vision
2012-04-17 13:04:46	2012-3-18 16:5:35	1	1	0	101	145	HTC Vision
2012-04-17 13:04:46	2012-3-31 16:21:14	0	3	2	80	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:04:46	2012-3-18 16:21:22	1	2	0	134	169	HTC Vision
2012-04-17 13:04:46	2012-3-18 16:19:3	0	2	0	42	169	HTC Vision
2012-04-17 13:04:46	2012-3-31 15:57:37	0	0	0	3	16	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:05:23	
2012-04-17 13:06:14	2012-3-18 15:38:21	0	3	1	88	145	HTC Vision
2012-04-17 13:06:14	2012-3-18 15:38:54	0	3	1	33	146	HTC Vision
2012-04-17 13:06:14	2012-3-18 0:1:36	1	0	1	10	1	HTC Vision
2012-04-17 13:06:14	2012-3-18 15:40:23	1	5	1	88	146	HTC Vision
2012-04-17 13:06:14	2012-3-18 15:40:28	0	5	0	67	145	HTC Vision
2012-04-17 13:06:14	2012-3-18 15:42:56	0	3	1	44	146	HTC Vision
2012-04-17 13:06:15	2012-3-18 15:42:10	0	4	1	102	146	HTC Vision
2012-04-17 13:06:15	2012-3-18 15:41:34	1	4	0	65	145	HTC Vision
2012-04-17 13:06:15	2012-3-18 15:39:16	0	4	0	26	145	HTC Vision
2012-04-17 13:06:15	2012-3-18 15:43:1	0	3	0	85	145	HTC Vision
2012-04-17 13:06:15	2012-3-18 15:45:16	1	1	0	37	146	HTC Vision
2012-04-17 13:06:15	2012-3-18 15:44:31	1	2	1	92	146	HTC Vision
2012-04-17 13:06:15	2012-3-18 15:45:56	0	1	0	79	145	HTC Vision
2012-04-17 13:06:15	2012-3-18 15:44:35	1	2	0	93	145	HTC Vision
2012-04-17 13:06:15	2012-3-18 15:46:18	0	0	0	58	146	HTC Vision
2012-04-17 13:06:15	2012-3-18 15:47:4	0	0	0	46	146	HTC Vision
2012-04-17 13:06:15	2012-3-18 15:47:59	1	2	1	119	145	HTC Vision
2012-04-17 13:06:43	
2012-04-17 13:07:48	2012-3-31 15:58:58	0	5	3	57	17	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:07:48	2012-3-31 15:57:37	0	0	0	3	16	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:07:48	2012-3-31 15:59:30	0	4	3	94	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:07	
2012-04-17 13:14:38	2012-3-18 0:1:36	1	0	1	10	1	HTC Vision
2012-04-17 13:14:38	2012-3-18 15:38:54	0	3	1	33	146	HTC Vision
2012-04-17 13:14:38	2012-3-18 15:40:28	0	5	0	67	145	HTC Vision
2012-04-17 13:14:38	2012-3-18 15:41:34	1	4	0	65	145	HTC Vision
2012-04-17 13:14:38	2012-3-18 15:40:23	1	5	1	88	146	HTC Vision
2012-04-17 13:14:38	2012-3-18 15:38:21	0	3	1	88	145	HTC Vision
2012-04-17 13:14:38	2012-3-18 15:39:16	0	4	0	26	145	HTC Vision
2012-04-17 13:14:44	2012-3-18 16:0:31	0	2	0	50	145	HTC Vision
2012-04-17 13:14:44	2012-3-18 16:17:4	0	4	0	68	169	HTC Vision
2012-04-17 13:14:45	2012-3-18 16:21:22	1	2	0	134	169	HTC Vision
2012-04-17 13:14:45	2012-3-31 16:6:32	1	3	2	131	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:46	2012-3-31 16:16:45	1	3	1	63	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:46	2012-3-18 15:43:1	0	3	0	85	145	HTC Vision
2012-04-17 13:14:47	2012-3-18 15:59:4	1	1	0	52	147	HTC Vision
2012-04-17 13:14:47	2012-3-18 16:3:13	0	3	0	55	145	HTC Vision
2012-04-17 13:14:47	2012-3-18 16:3:52	1	2	0	36	145	HTC Vision
2012-04-17 13:14:48	2012-3-31 15:59:30	0	4	3	94	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:48	2012-3-31 15:59:31	0	4	3	31	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:58	2012-4-17 12:9:29	0	1	1	51	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:58	2012-4-17 12:9:59	0	1	1	71	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:58	2012-3-18 15:52:20	0	2	0	57	145	HTC Vision
2012-04-17 13:14:58	2012-3-18 15:48:37	0	2	0	35	145	HTC Vision
2012-04-17 13:14:58	2012-3-18 15:43:1	0	3	0	85	145	HTC Vision
2012-04-17 13:14:58	2012-3-18 15:38:54	0	3	1	33	146	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:53:28	0	1	0	64	145	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:40:28	0	5	0	67	145	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:39:16	0	4	0	26	145	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:40:23	1	5	1	88	146	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:47:4	0	0	0	46	146	HTC Vision
2012-04-17 13:14:59	2012-4-17 12:9:51	0	2	1	119	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:59	2012-3-18 15:59:4	1	1	0	52	147	HTC Vision
2012-04-17 13:14:59	2012-4-17 12:8:38	0	1	1	65	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:59	2012-3-18 15:44:31	1	2	1	92	146	HTC Vision
2012-04-17 13:14:59	2012-3-18 0:1:36	1	0	1	10	1	HTC Vision
2012-04-17 13:14:59	2012-4-17 12:7:29	0	2	1	148	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:59	2012-3-18 15:45:16	1	1	0	37	146	HTC Vision
2012-04-17 13:14:59	2012-4-17 12:7:19	0	2	1	69	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:59	2012-3-18 15:44:35	1	2	0	93	145	HTC Vision
2012-04-17 13:14:59	2012-4-17 12:10:16	1	1	2	207	3	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:59	2012-3-18 15:56:59	0	3	0	34	146	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:38:21	0	3	1	88	145	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:54:41	1	2	0	56	145	HTC Vision
2012-04-17 13:14:59	2012-4-17 12:8:47	0	1	1	86	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:59	2012-3-18 15:46:18	0	0	0	58	146	HTC Vision
2012-04-17 13:14:59	2012-3-18 16:8:9	0	2	0	49	145	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:51:18	1	2	1	157	145	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:42:56	0	3	1	44	146	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:41:34	1	4	0	65	145	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:59:41	0	3	0	36	145	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:57:18	0	3	1	128	145	HTC Vision
2012-04-17 13:14:59	2012-3-18 16:0:31	0	2	0	50	145	HTC Vision
2012-04-17 13:14:59	2012-4-17 12:7:51	1	2	1	95	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:59	2012-3-18 16:5:35	1	1	0	101	145	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:47:59	1	2	1	119	145	HTC Vision
2012-04-17 13:14:59	2012-3-18 15:42:10	0	4	1	102	146	HTC Vision
2012-04-17 13:14:59	2012-3-31 16:6:15	1	4	2	72	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:59	2012-3-18 15:45:56	0	1	0	79	145	HTC Vision
2012-04-17 13:14:59	2012-4-17 12:11:4	0	1	1	64	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:59	2012-3-31 16:6:32	1	3	2	131	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:14:59	2012-3-18 15:59:4	1	3	0	95	145	HTC Vision
2012-04-17 13:15:55	
2012-04-17 13:16:13	2012-4-7 12:35:25	0	4	1	56	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:13	2012-4-7 12:35:21	1	6	2	136	18	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:15	2012-4-7 12:39:58	0	3	2	157	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:15	2012-4-7 12:49:45	0	4	0	109	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:15	2012-4-7 12:53:6	1	4	1	67	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:15	2012-4-7 12:51:5	0	3	1	38	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-7 12:46:47	0	3	1	57	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-7 12:43:27	1	3	1	373	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-7 12:52:53	1	3	2	127	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-7 12:56:6	0	2	2	152	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-7 12:37:20	1	4	2	114	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-7 12:59:58	0	1	1	112	3	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-7 12:47:38	1	4	1	48	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-10 17:8:47	0	1	1	59	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-7 13:14:59	1	4	1	85	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-7 12:45:46	0	4	1	85	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-7 13:7:48	0	3	1	46	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-7 12:49:3	0	2	1	31	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-10 17:11:42	0	2	1	17	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-7 13:6:2	1	4	1	57	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:16	2012-4-10 17:29:25	0	2	1	32	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:17	2012-4-10 17:7:9	1	3	2	122	15	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:17	2012-4-7 13:7:12	1	3	2	69	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:17	2012-4-10 17:6:38	0	2	0	28	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:19	2012-4-10 17:14:26	0	3	1	72	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:19	2012-4-17 12:22:9	1	1	2	210	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:20	2012-4-17 12:18:43	0	1	1	63	3	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:20	2012-4-10 17:12:23	1	2	1	60	14	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:20	2012-4-10 17:20:0	0	2	1	62	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:20	2012-4-10 17:17:36	0	2	1	27	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:20	2012-4-7 13:5:4	1	4	1	73	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:20	2012-4-10 17:36:51	0	3	1	42	3	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:20	2012-4-10 17:22:19	0	2	1	36	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:20	2012-4-7 13:18:57	0	3	2	103	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:21	2012-4-10 17:39:14	0	4	1	122	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:21	2012-4-7 13:11:22	0	3	1	48	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:21	2012-4-10 17:33:37	0	3	3	173	3	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:21	2012-4-17 12:4:30	0	1	1	30	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:22	2012-4-17 12:2:40	0	2	1	141	2	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:22	2012-4-17 11:59:42	0	2	1	175	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:22	2012-4-10 17:14:45	0	2	1	77	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:22	2012-4-17 12:16:54	0	1	1	56	3	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:22	2012-4-17 12:11:10	0	2	2	273	4	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:22	2012-4-10 17:12:42	0	3	1	18	2	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:22	2012-4-10 17:27:24	0	2	1	62	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:23	2012-4-7 13:17:13	0	2	2	66	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:23	2012-4-10 17:18:53	0	2	2	206	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:23	2012-4-7 13:10:33	0	3	3	168	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:23	2012-4-10 17:35:4	1	4	1	86	3	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:23	2012-4-10 17:26:34	0	3	1	34	18	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:24	2012-4-10 17:22:28	0	1	1	15	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:24	2012-4-17 12:18:6	0	1	2	70	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:24	2012-4-17 11:56:40	0	1	1	59	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:25	2012-4-10 17:41:16	0	3	2	122	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:25	2012-4-10 17:16:1	0	2	2	99	2	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-17 13:16:25	2012-4-10 17:18:57	1	1	2	80	0	HTC Vision_mac:18:87:96:16:C8:B0
